Date,Country,Region,Total_Tickets,P1_Tickets,P2_Tickets,Open_Tickets,Closed_Tickets,Response_SLA_Breaches,Resolution_SLA_Breaches,Avg_Response_Time_Hrs,Avg_Resolution_Time_Hrs
2021-03-18,Germany,EU,26,2,8,14,12,7,11,5.58,74.46
2021-03-18,India,APAC,21,2,6,10,11,7,9,5.48,66.64
2021-03-18,Singapore,APAC,15,0,6,5,10,4,8,6.13,62.7
2021-03-18,UK,EU,6,0,3,3,3,2,2,4.83,65.67
2021-03-19,Australia,APAC,17,2,1,8,9,5,7,6.24,72.0
2021-03-19,Germany,EU,19,1,4,11,8,8,6,6.58,68.75
2021-03-19,India,APAC,25,0,7,13,12,7,9,5.0,55.31
2021-03-19,Singapore,APAC,29,2,9,13,16,12,14,6.17,67.88
2021-03-19,UK,EU,9,1,5,5,4,7,4,6.22,52.17
2021-03-20,Australia,APAC,11,0,4,4,7,3,5,5.73,54.43
2021-03-20,Germany,EU,13,2,4,8,5,4,5,5.31,71.83
2021-03-20,India,APAC,27,1,4,14,13,9,8,5.07,69.0
2021-03-20,Singapore,APAC,16,0,2,10,6,3,5,4.69,74.14
2021-03-20,UK,EU,12,1,3,5,7,4,5,6.42,45.14
2021-03-21,Australia,APAC,13,1,1,11,2,2,2,4.92,57.33
2021-03-21,Germany,EU,23,1,9,11,12,8,13,5.04,71.0
2021-03-21,India,APAC,24,1,7,15,9,9,7,5.62,59.0
2021-03-21,Singapore,APAC,18,3,4,13,5,8,5,5.39,46.83
2021-03-21,UK,EU,8,0,4,2,6,2,4,5.38,54.83
2021-03-22,Australia,APAC,12,3,4,7,5,6,4,5.42,65.17
2021-03-22,Germany,EU,22,1,4,14,8,7,6,5.27,63.22
2021-03-22,India,APAC,17,3,6,11,6,6,4,4.88,35.43
2021-03-22,Singapore,APAC,17,1,2,13,4,7,6,7.94,72.0
2021-03-22,UK,EU,8,0,4,7,1,4,1,7.88,117.0
2021-03-23,Australia,APAC,17,1,5,8,9,5,8,5.65,58.4
2021-03-23,Germany,EU,17,2,5,10,7,7,5,5.71,33.44
2021-03-23,India,APAC,21,1,4,15,6,7,4,5.67,53.71
2021-03-23,Singapore,APAC,14,2,3,11,3,4,3,4.57,54.5
2021-03-23,UK,EU,4,0,2,3,1,0,1,1.25,81.0
2021-03-24,Australia,APAC,21,1,5,13,8,6,9,5.76,65.3
2021-03-24,Germany,EU,24,1,3,16,8,6,7,4.79,75.44
2021-03-24,India,APAC,13,0,5,8,5,1,4,4.08,50.0
2021-03-24,Singapore,APAC,21,2,7,13,8,6,8,4.95,57.56
2021-03-24,UK,EU,5,0,1,2,3,1,2,4.4,57.33
2021-03-25,Australia,APAC,15,1,0,8,7,2,5,4.8,64.12
2021-03-25,Germany,EU,11,0,3,6,5,1,3,5.36,54.2
2021-03-25,India,APAC,18,0,6,9,9,6,7,6.0,73.89
2021-03-25,Singapore,APAC,21,3,2,12,9,6,9,6.0,83.5
2021-03-25,UK,EU,5,0,1,3,2,1,2,3.8,77.5
2021-03-26,Australia,APAC,18,2,2,12,6,8,4,5.39,51.43
2021-03-26,Germany,EU,23,1,4,13,10,7,9,5.26,79.73
2021-03-26,India,APAC,31,3,6,20,11,9,10,5.0,56.67
2021-03-26,Singapore,APAC,18,1,5,14,4,3,6,5.61,76.29
2021-03-26,UK,EU,5,0,1,3,2,1,1,7.2,45.0
2021-03-27,Australia,APAC,17,2,2,12,5,6,6,6.35,52.0
2021-03-27,Germany,EU,28,1,9,19,9,10,5,5.93,37.1
2021-03-27,India,APAC,32,3,8,19,13,11,8,5.38,48.81
2021-03-27,Singapore,APAC,14,2,1,11,3,6,4,5.86,67.5
2021-03-27,UK,EU,3,0,1,2,1,0,1,4.0,40.0
2021-03-28,Australia,APAC,24,3,3,14,10,7,6,5.17,56.5
2021-03-28,Germany,EU,13,3,4,12,1,5,2,5.69,45.5
2021-03-28,India,APAC,30,2,8,16,14,9,12,5.7,67.44
2021-03-28,Singapore,APAC,18,1,5,12,6,4,5,5.33,50.86
2021-03-28,UK,EU,7,0,3,5,2,2,2,5.71,91.0
2021-03-29,Australia,APAC,13,1,3,8,5,3,5,6.0,64.43
2021-03-29,Germany,EU,22,1,3,12,10,2,5,4.36,49.8
2021-03-29,India,APAC,22,2,6,12,10,7,9,4.45,62.1
2021-03-29,Singapore,APAC,17,1,5,10,7,7,8,5.65,79.12
2021-03-29,UK,EU,9,2,1,7,2,2,2,3.0,51.33
2021-03-30,Australia,APAC,14,1,3,8,6,3,5,3.86,44.0
2021-03-30,Germany,EU,24,1,7,16,8,7,10,5.21,43.5
2021-03-30,India,APAC,27,4,2,22,5,12,5,6.81,67.43
2021-03-30,Singapore,APAC,23,5,10,11,12,11,11,5.43,62.0
2021-03-30,UK,EU,9,1,0,6,3,2,2,4.89,60.0
2021-03-31,Australia,APAC,19,1,6,10,9,7,9,5.74,67.36
2021-03-31,Germany,EU,13,2,4,10,3,4,2,5.23,82.0
2021-03-31,India,APAC,35,4,7,18,17,13,18,4.89,67.7
2021-03-31,Singapore,APAC,19,1,3,13,6,3,4,5.05,65.83
2021-03-31,UK,EU,4,1,1,3,1,2,1,6.0,46.0
2021-04-01,Australia,APAC,18,1,3,12,6,2,5,4.39,58.0
2021-04-01,Germany,EU,18,2,3,9,9,3,5,4.94,51.2
2021-04-01,India,APAC,21,1,5,12,9,4,7,4.67,33.7
2021-04-01,Singapore,APAC,14,1,3,9,5,5,4,5.86,49.33
2021-04-01,UK,EU,12,1,3,6,6,3,4,4.92,37.86
2021-04-02,Australia,APAC,14,0,2,10,4,2,4,4.79,55.33
2021-04-02,Germany,EU,34,1,4,21,13,8,14,5.29,54.59
2021-04-02,India,APAC,32,3,6,18,14,11,8,5.75,49.36
2021-04-02,Singapore,APAC,15,3,2,8,7,6,7,4.4,55.6
2021-04-02,UK,EU,11,1,1,4,7,4,4,7.27,60.0
2021-04-03,Australia,APAC,19,1,2,8,11,5,10,5.63,65.5
2021-04-03,Germany,EU,21,3,7,15,6,8,2,5.62,41.57
2021-04-03,India,APAC,26,1,6,13,13,11,10,6.46,51.92
2021-04-03,Singapore,APAC,15,0,9,8,7,6,7,5.6,64.86
2021-04-03,UK,EU,8,0,1,6,2,4,1,7.38,47.5
2021-04-04,Australia,APAC,9,0,1,6,3,1,3,5.78,73.0
2021-04-04,Germany,EU,22,1,7,12,10,9,9,5.59,73.1
2021-04-04,India,APAC,20,2,5,9,11,8,9,6.55,71.31
2021-04-04,Singapore,APAC,23,1,4,10,13,6,10,5.87,45.33
2021-04-04,UK,EU,8,0,2,3,5,3,2,6.12,60.4
2021-04-05,Australia,APAC,17,0,4,10,7,4,5,5.24,61.43
2021-04-05,Germany,EU,18,3,5,8,10,3,10,4.22,63.73
2021-04-05,India,APAC,25,0,10,9,16,8,15,5.6,81.47
2021-04-05,Singapore,APAC,12,2,4,7,5,5,4,6.17,50.6
2021-04-05,UK,EU,5,2,0,4,1,2,0,6.8,37.0
2021-04-06,Australia,APAC,18,2,7,7,11,7,10,4.28,60.5
2021-04-06,Germany,EU,28,1,7,19,9,10,6,6.21,28.58
2021-04-06,India,APAC,30,2,10,14,16,13,15,5.47,64.89
2021-04-06,Singapore,APAC,14,1,3,7,7,5,5,6.79,52.12
2021-04-06,UK,EU,4,0,1,3,1,2,1,6.25,44.0
2021-04-07,Australia,APAC,18,2,3,12,6,5,6,5.5,91.0
2021-04-07,Germany,EU,19,0,5,10,9,7,8,6.84,55.7
2021-04-07,India,APAC,26,5,6,13,13,15,12,6.08,53.06
2021-04-07,Singapore,APAC,19,2,5,10,9,5,8,6.0,64.3
2021-04-07,UK,EU,7,1,2,5,2,3,3,5.43,51.67
2021-04-08,Australia,APAC,16,1,4,7,9,6,9,5.88,70.09
2021-04-08,Germany,EU,18,1,4,10,8,3,7,5.06,57.67
2021-04-08,India,APAC,27,1,7,16,11,10,8,5.41,68.36
2021-04-08,Singapore,APAC,13,2,2,9,4,4,5,5.0,43.29
2021-04-08,UK,EU,11,0,3,9,2,4,2,7.0,64.5
2021-04-09,Australia,APAC,6,1,1,3,3,2,2,5.67,58.0
2021-04-09,Germany,EU,26,3,5,16,10,8,4,5.54,39.0
2021-04-09,India,APAC,20,3,3,12,8,8,6,5.95,68.12
2021-04-09,Singapore,APAC,12,0,4,8,4,4,4,5.42,87.0
2021-04-09,UK,EU,4,0,1,3,1,0,0,6.25,13.0
2021-04-10,Australia,APAC,13,0,6,6,7,4,5,4.85,49.5
2021-04-10,Germany,EU,20,3,6,12,8,9,9,5.75,78.56
2021-04-10,India,APAC,28,3,6,20,8,10,6,5.29,59.0
2021-04-10,Singapore,APAC,19,3,5,10,9,6,7,5.53,62.0
2021-04-10,UK,EU,4,0,1,1,3,1,2,4.0,63.33
2021-04-11,Australia,APAC,16,2,2,10,6,3,5,5.75,48.5
2021-04-11,Germany,EU,13,2,4,9,4,5,6,5.85,76.17
2021-04-11,India,APAC,33,2,12,18,15,6,10,3.85,65.75
2021-04-11,Singapore,APAC,15,2,2,11,4,3,2,4.73,52.75
2021-04-11,UK,EU,7,0,1,4,3,3,3,6.86,76.0
2021-04-12,Australia,APAC,10,3,1,3,7,4,7,4.6,44.62
2021-04-12,Germany,EU,24,4,2,14,10,8,6,5.83,45.7
2021-04-12,India,APAC,19,2,3,13,6,5,4,5.53,52.14
2021-04-12,Singapore,APAC,20,0,5,12,8,6,4,6.2,51.25
2021-04-12,UK,EU,9,0,2,6,3,2,2,5.22,89.67
2021-04-13,Australia,APAC,16,2,1,8,8,4,7,5.69,64.0
2021-04-13,Germany,EU,21,0,7,18,3,7,5,5.48,73.17
2021-04-13,India,APAC,35,3,7,18,17,12,12,5.57,64.17
2021-04-13,Singapore,APAC,23,3,4,12,11,8,8,6.22,55.67
2021-04-13,UK,EU,7,1,2,4,3,3,4,6.14,83.5
2021-04-14,Australia,APAC,11,0,3,6,5,6,4,6.82,55.6
2021-04-14,Germany,EU,22,1,6,12,10,7,5,4.86,51.83
2021-04-14,India,APAC,28,4,5,18,10,6,6,4.75,59.45
2021-04-14,Singapore,APAC,26,3,3,17,9,8,10,5.15,70.46
2021-04-14,UK,EU,8,2,3,6,2,4,1,4.62,35.0
2021-04-15,Australia,APAC,14,0,2,8,6,6,6,6.64,88.67
2021-04-15,Germany,EU,22,3,6,12,10,9,9,5.18,70.08
2021-04-15,India,APAC,26,1,13,18,8,10,7,5.35,74.0
2021-04-15,Singapore,APAC,16,2,4,9,7,6,6,6.62,71.12
2021-04-15,UK,EU,6,0,0,3,3,0,3,4.33,72.0
2021-04-16,Australia,APAC,10,0,1,7,3,3,2,6.3,34.5
2021-04-16,Germany,EU,30,6,10,21,9,10,10,5.13,59.64
2021-04-16,India,APAC,30,2,8,20,10,11,8,5.63,56.7
2021-04-16,Singapore,APAC,24,2,8,13,11,9,7,4.71,52.45
2021-04-16,UK,EU,4,0,1,2,2,3,2,9.0,80.0
2021-04-17,Australia,APAC,18,0,6,12,6,5,5,5.94,72.83
2021-04-17,Germany,EU,17,0,6,8,9,6,6,5.41,57.22
2021-04-17,India,APAC,34,3,7,24,10,11,8,5.41,49.18
2021-04-17,Singapore,APAC,16,1,3,10,6,4,6,5.0,75.5
2021-04-17,UK,EU,8,0,2,6,2,3,2,5.88,58.5
2021-04-18,Australia,APAC,17,0,4,9,8,3,7,4.59,72.89
2021-04-18,Germany,EU,17,2,5,8,9,5,9,5.71,74.4
2021-04-18,India,APAC,19,1,5,15,4,5,4,5.16,85.0
2021-04-18,Singapore,APAC,17,2,4,12,5,6,3,6.82,63.8
2021-04-18,UK,EU,4,1,0,3,1,1,1,5.25,86.0
2021-04-19,Australia,APAC,18,2,6,10,8,7,6,5.94,56.7
2021-04-19,Germany,EU,22,3,2,13,9,6,8,6.36,61.73
2021-04-19,India,APAC,25,0,5,17,8,5,4,5.16,58.12
2021-04-19,Singapore,APAC,19,0,3,10,9,3,5,5.53,59.33
2021-04-19,UK,EU,12,1,1,6,6,4,3,5.75,43.0
2021-04-20,Australia,APAC,20,0,3,11,9,7,7,6.5,42.45
2021-04-20,Germany,EU,10,3,2,4,6,5,5,5.2,57.0
2021-04-20,India,APAC,27,1,7,19,8,5,6,5.11,65.88
2021-04-20,Singapore,APAC,24,3,7,14,10,8,7,5.71,57.0
2021-04-20,UK,EU,7,0,3,2,5,2,4,3.71,62.6
2021-04-21,Australia,APAC,22,3,2,12,10,5,8,3.95,54.4
2021-04-21,Germany,EU,28,5,3,15,13,10,14,5.18,60.06
2021-04-21,India,APAC,23,1,4,14,9,7,6,5.87,46.36
2021-04-21,Singapore,APAC,9,0,1,4,5,2,4,5.33,59.4
2021-04-21,UK,EU,7,0,2,5,2,2,2,3.71,96.5
2021-04-22,Australia,APAC,13,2,1,6,7,2,4,6.77,50.62
2021-04-22,Germany,EU,21,1,4,13,8,7,7,5.9,65.62
2021-04-22,India,APAC,25,3,3,11,14,7,11,5.64,77.86
2021-04-22,Singapore,APAC,18,0,3,12,6,4,3,5.33,50.5
2021-04-22,UK,EU,9,1,2,3,6,2,6,4.56,81.29
2021-04-23,Australia,APAC,20,3,3,12,8,5,9,5.05,75.89
2021-04-23,Germany,EU,19,4,3,14,5,5,3,3.68,56.67
2021-04-23,India,APAC,25,2,5,11,14,7,10,4.84,49.4
2021-04-23,Singapore,APAC,18,0,3,10,8,5,4,7.06,55.5
2021-04-23,UK,EU,10,2,1,5,5,2,4,4.5,42.6
2021-04-24,Australia,APAC,20,2,3,15,5,3,3,5.25,50.67
2021-04-24,Germany,EU,26,0,3,16,10,7,9,5.58,66.42
2021-04-24,India,APAC,21,3,4,8,13,8,9,6.05,60.0
2021-04-24,Singapore,APAC,21,1,6,13,8,8,4,5.71,44.5
2021-04-24,UK,EU,7,0,1,5,2,1,3,5.14,47.67
2021-04-25,Australia,APAC,21,0,7,12,9,5,7,5.14,56.09
2021-04-25,Germany,EU,22,2,6,12,10,7,10,6.32,74.5
2021-04-25,India,APAC,27,6,5,16,11,8,8,4.89,60.45
2021-04-25,Singapore,APAC,17,2,3,10,7,4,7,4.12,84.22
2021-04-25,UK,EU,6,0,2,3,3,3,2,6.17,84.33
2021-04-26,Australia,APAC,13,1,3,5,8,3,6,4.54,70.12
2021-04-26,Germany,EU,22,1,5,16,6,4,5,5.55,59.67
2021-04-26,India,APAC,25,2,6,12,13,9,9,5.12,61.77
2021-04-26,Singapore,APAC,13,0,0,6,7,2,7,4.54,64.5
2021-04-26,UK,EU,9,1,2,6,3,4,2,5.56,48.5
2021-04-27,Australia,APAC,12,0,3,9,3,3,2,5.67,79.75
2021-04-27,Germany,EU,11,1,2,7,4,2,3,4.55,64.5
2021-04-27,India,APAC,27,4,3,14,13,10,7,5.52,44.19
2021-04-27,Singapore,APAC,13,0,2,6,7,2,6,5.54,68.71
2021-04-27,UK,EU,13,3,1,7,6,2,6,4.31,67.5
2021-04-28,Australia,APAC,11,1,3,5,6,5,5,6.0,76.83
2021-04-28,Germany,EU,17,2,4,12,5,6,5,5.94,66.29
2021-04-28,India,APAC,34,2,9,22,12,8,11,4.76,53.93
2021-04-28,Singapore,APAC,17,0,8,13,4,5,2,4.94,41.0
2021-04-28,UK,EU,8,0,3,5,3,4,3,5.75,97.33
2021-04-29,Australia,APAC,15,2,5,10,5,5,4,4.87,69.2
2021-04-29,Germany,EU,21,2,1,10,11,6,8,5.95,59.42
2021-04-29,India,APAC,26,2,5,15,11,6,11,5.12,70.33
2021-04-29,Singapore,APAC,26,3,5,18,8,6,7,4.85,62.5
2021-04-29,UK,EU,10,0,3,4,6,5,5,5.7,73.71
2021-04-30,Australia,APAC,18,0,3,11,7,6,8,5.94,76.22
2021-04-30,Germany,EU,24,3,3,13,11,7,6,3.54,43.92
2021-04-30,India,APAC,36,2,8,25,11,12,10,5.56,61.17
2021-04-30,Singapore,APAC,10,2,3,5,5,6,5,5.4,60.67
2021-04-30,UK,EU,12,1,1,6,6,3,5,6.0,52.71
2021-05-01,Australia,APAC,20,2,6,9,11,6,10,5.05,69.67
2021-05-01,Germany,EU,25,2,6,13,12,5,8,4.36,41.46
2021-05-01,India,APAC,20,0,6,11,9,6,7,5.85,82.56
2021-05-01,Singapore,APAC,22,5,4,13,9,9,6,4.64,49.7
2021-05-01,UK,EU,7,1,0,5,2,1,2,4.86,66.0
2021-05-02,Australia,APAC,13,1,2,10,3,1,2,4.0,54.25
2021-05-02,Germany,EU,19,2,6,10,9,7,8,4.95,51.67
2021-05-02,India,APAC,23,1,4,16,7,7,6,6.52,50.5
2021-05-02,Singapore,APAC,13,2,1,10,3,4,2,5.77,44.0
2021-05-02,UK,EU,7,0,3,3,4,5,5,7.29,84.0
2021-05-03,Australia,APAC,12,1,1,7,5,3,3,4.75,50.17
2021-05-03,Germany,EU,19,2,4,12,7,5,8,5.84,63.78
2021-05-03,India,APAC,31,2,8,15,16,7,14,4.45,52.06
2021-05-03,Singapore,APAC,26,0,5,20,6,11,9,6.35,71.0
2021-05-03,UK,EU,3,0,0,2,1,0,1,4.67,57.5
2021-05-04,Australia,APAC,16,5,4,8,8,4,5,4.31,58.0
2021-05-04,Germany,EU,25,3,8,16,9,9,6,5.08,49.78
2021-05-04,India,APAC,27,1,5,18,9,8,8,5.67,62.3
2021-05-04,Singapore,APAC,26,1,6,18,8,6,4,5.54,42.3
2021-05-04,UK,EU,3,0,1,3,0,1,0,7.67,
2021-05-05,Australia,APAC,14,2,4,5,9,4,6,5.07,59.67
2021-05-05,Germany,EU,19,2,3,11,8,7,6,5.32,50.88
2021-05-05,India,APAC,27,5,6,13,14,8,14,5.33,67.31
2021-05-05,Singapore,APAC,13,2,2,6,7,7,8,7.08,97.12
2021-05-05,UK,EU,11,3,3,6,5,7,5,6.73,77.0
2021-05-06,Australia,APAC,14,2,2,6,8,3,7,4.64,74.78
2021-05-06,Germany,EU,23,1,6,12,11,6,9,5.48,66.73
2021-05-06,India,APAC,22,2,6,16,6,10,5,6.73,47.22
2021-05-06,Singapore,APAC,18,0,3,8,10,4,6,6.11,63.4
2021-05-06,UK,EU,11,1,4,4,7,1,4,4.27,56.43
2021-05-07,Australia,APAC,24,1,5,11,13,10,8,6.17,45.46
2021-05-07,Germany,EU,20,4,3,11,9,8,9,5.8,67.09
2021-05-07,India,APAC,31,8,6,16,15,11,8,5.58,44.2
2021-05-07,Singapore,APAC,17,1,3,11,6,6,7,5.41,71.75
2021-05-07,UK,EU,8,1,1,3,5,2,4,5.0,61.6
2021-05-08,Australia,APAC,10,1,3,6,4,3,3,4.8,54.25
2021-05-08,Germany,EU,15,2,4,7,8,4,7,3.73,66.25
2021-05-08,India,APAC,26,2,4,18,8,6,7,4.92,65.12
2021-05-08,Singapore,APAC,26,2,7,16,10,11,9,6.62,51.8
2021-05-08,UK,EU,11,0,3,9,2,2,1,4.64,55.0
2021-05-09,Australia,APAC,13,0,1,6,7,2,6,5.38,78.25
2021-05-09,Germany,EU,30,1,7,17,13,8,7,4.93,50.65
2021-05-09,India,APAC,24,2,5,15,9,7,8,4.96,64.64
2021-05-09,Singapore,APAC,18,2,3,9,9,7,5,6.39,55.89
2021-05-09,UK,EU,10,0,0,8,2,2,2,5.4,27.5
2021-05-10,Australia,APAC,18,1,1,13,5,5,4,5.89,73.8
2021-05-10,Germany,EU,16,1,4,9,7,6,5,4.31,64.43
2021-05-10,India,APAC,31,2,4,18,13,4,11,4.65,60.38
2021-05-10,Singapore,APAC,16,2,0,11,5,4,1,7.19,40.2
2021-05-10,UK,EU,9,0,3,4,5,2,6,4.22,93.67
2021-05-11,Australia,APAC,13,0,4,12,1,6,2,7.54,51.0
2021-05-11,Germany,EU,24,0,5,11,13,3,8,4.0,48.69
2021-05-11,India,APAC,29,3,4,16,13,8,11,4.62,52.71
2021-05-11,Singapore,APAC,19,1,3,11,8,7,8,6.89,79.38
2021-05-11,UK,EU,5,1,3,3,2,3,1,6.6,32.0
2021-05-12,Australia,APAC,18,1,4,8,10,5,7,5.28,55.1
2021-05-12,Germany,EU,16,2,3,12,4,5,2,4.44,25.75
2021-05-12,India,APAC,29,2,7,18,11,7,10,4.55,62.08
2021-05-12,Singapore,APAC,14,0,4,9,5,3,1,5.57,35.83
2021-05-12,UK,EU,5,0,1,2,3,2,3,7.0,78.0
2021-05-13,Australia,APAC,16,1,2,12,4,3,2,4.94,42.67
2021-05-13,Germany,EU,26,2,5,17,9,3,7,5.04,70.56
2021-05-13,India,APAC,29,1,8,13,16,8,12,5.48,59.41
2021-05-13,Singapore,APAC,21,1,6,12,9,7,9,5.43,65.18
2021-05-13,UK,EU,10,2,0,8,2,2,1,4.6,32.0
2021-05-14,Australia,APAC,13,1,5,6,7,6,6,6.38,58.0
2021-05-14,Germany,EU,19,0,6,6,13,5,8,6.21,54.21
2021-05-14,India,APAC,31,6,4,22,9,9,6,4.9,59.1
2021-05-14,Singapore,APAC,14,0,1,7,7,3,4,3.93,53.86
2021-05-14,UK,EU,10,1,3,8,2,4,2,5.6,34.0
2021-05-15,Australia,APAC,19,3,4,11,8,5,8,5.0,69.4
2021-05-15,Germany,EU,14,1,2,9,5,2,3,5.0,39.67
2021-05-15,India,APAC,30,3,3,18,12,8,8,6.0,48.31
2021-05-15,Singapore,APAC,14,0,1,5,9,2,6,4.93,55.22
2021-05-15,UK,EU,9,0,1,5,4,2,1,4.22,45.0
2021-05-16,Australia,APAC,12,0,4,6,6,3,3,4.83,68.33
2021-05-16,Germany,EU,25,3,6,12,13,8,8,4.64,51.36
2021-05-16,India,APAC,25,2,3,17,8,5,8,4.4,59.75
2021-05-16,Singapore,APAC,17,2,4,9,8,6,8,4.94,62.1
2021-05-16,UK,EU,8,1,3,4,4,3,3,5.25,37.0
2021-05-17,Australia,APAC,15,0,4,10,5,6,3,6.47,61.67
2021-05-17,Germany,EU,20,1,4,16,4,6,5,6.1,86.2
2021-05-17,India,APAC,18,2,4,11,7,9,5,6.78,42.86
2021-05-17,Singapore,APAC,10,0,5,5,5,4,5,5.2,70.2
2021-05-17,UK,EU,5,0,0,3,2,1,0,5.4,43.5
2021-05-18,Australia,APAC,17,1,5,8,9,7,7,5.88,59.4
2021-05-18,Germany,EU,23,2,5,18,5,8,3,5.09,38.17
2021-05-18,India,APAC,25,1,9,12,13,11,12,6.12,55.79
2021-05-18,Singapore,APAC,22,0,5,12,10,6,7,6.73,61.6
2021-05-18,UK,EU,8,0,1,6,2,1,3,3.88,65.33
2021-05-19,Australia,APAC,15,1,6,11,4,7,4,5.8,43.2
2021-05-19,Germany,EU,23,0,9,14,9,9,8,5.48,59.9
2021-05-19,India,APAC,32,4,2,20,12,8,5,5.22,46.58
2021-05-19,Singapore,APAC,15,4,4,9,6,4,6,4.0,64.14
2021-05-19,UK,EU,4,1,1,3,1,1,1,3.25,64.0
2021-05-20,Australia,APAC,17,2,6,10,7,7,5,5.82,47.12
2021-05-20,Germany,EU,21,0,2,13,8,4,4,4.81,51.25
2021-05-20,India,APAC,33,2,9,21,12,7,7,4.21,52.38
2021-05-20,Singapore,APAC,15,1,1,11,4,1,6,5.6,73.29
2021-05-20,UK,EU,5,0,2,4,1,2,1,4.6,18.5
2021-05-21,Australia,APAC,20,1,5,11,9,5,9,4.95,65.5
2021-05-21,Germany,EU,28,1,11,11,17,11,15,5.54,65.35
2021-05-21,India,APAC,28,3,2,18,10,5,5,5.07,45.2
2021-05-21,Singapore,APAC,18,1,4,11,7,5,4,4.94,40.5
2021-05-21,UK,EU,12,0,2,5,7,2,6,4.83,71.25
2021-05-22,Australia,APAC,17,1,2,11,6,5,4,5.53,58.29
2021-05-22,Germany,EU,16,0,5,8,8,4,7,5.94,62.44
2021-05-22,India,APAC,28,1,6,13,15,7,9,4.89,54.93
2021-05-22,Singapore,APAC,25,2,6,13,12,6,10,5.52,63.77
2021-05-22,UK,EU,8,0,1,5,3,0,2,4.38,61.0
2021-05-23,Australia,APAC,12,0,2,8,4,3,1,6.83,34.5
2021-05-23,Germany,EU,15,2,4,11,4,3,3,4.07,69.25
2021-05-23,India,APAC,18,1,4,13,5,4,6,6.28,81.17
2021-05-23,Singapore,APAC,16,3,6,10,6,8,4,6.19,47.83
2021-05-23,UK,EU,6,0,2,5,1,0,1,3.0,27.0
2021-05-24,Australia,APAC,22,3,5,14,8,10,6,6.5,72.38
2021-05-24,Germany,EU,20,3,4,12,8,8,7,6.2,74.0
2021-05-24,India,APAC,21,2,7,12,9,8,10,5.57,56.25
2021-05-24,Singapore,APAC,19,1,4,14,5,5,5,5.53,89.8
2021-05-24,UK,EU,7,0,2,4,3,1,3,3.57,28.5
2021-05-25,Australia,APAC,12,1,1,7,5,2,3,6.08,71.4
2021-05-25,Germany,EU,24,1,7,15,9,6,8,5.83,77.56
2021-05-25,India,APAC,33,0,5,17,16,5,12,4.09,74.56
2021-05-25,Singapore,APAC,20,0,3,12,8,3,5,4.75,48.5
2021-05-25,UK,EU,4,1,3,2,2,1,2,1.25,42.5
2021-05-26,Australia,APAC,18,1,7,8,10,6,9,4.67,72.6
2021-05-26,Germany,EU,20,2,4,10,10,2,6,3.9,44.91
2021-05-26,India,APAC,26,1,7,15,11,8,7,6.27,52.77
2021-05-26,Singapore,APAC,20,3,3,15,5,7,6,6.25,68.5
2021-05-26,UK,EU,9,0,3,6,3,2,2,5.33,45.0
2021-05-27,Australia,APAC,20,2,3,15,5,6,3,4.95,48.83
2021-05-27,Germany,EU,24,2,5,19,5,7,6,5.92,72.17
2021-05-27,India,APAC,26,3,4,14,12,11,11,5.73,59.27
2021-05-27,Singapore,APAC,14,0,4,8,6,1,4,4.43,59.33
2021-05-27,UK,EU,9,2,2,6,3,6,5,8.0,61.0
2021-05-28,Australia,APAC,9,1,0,4,5,3,3,5.22,52.4
2021-05-28,Germany,EU,11,1,1,7,4,3,4,6.18,49.8
2021-05-28,India,APAC,30,2,7,21,9,8,8,4.63,57.92
2021-05-28,Singapore,APAC,18,1,4,9,9,5,7,5.44,58.5
2021-05-28,UK,EU,8,1,2,5,3,2,3,3.75,70.67
2021-05-29,Australia,APAC,9,0,1,5,4,1,4,4.44,69.25
2021-05-29,Germany,EU,21,4,5,12,9,6,7,4.33,55.4
2021-05-29,India,APAC,34,0,8,23,11,4,8,5.06,59.73
2021-05-29,Singapore,APAC,20,5,3,12,8,12,10,6.0,65.9
2021-05-29,UK,EU,6,0,0,6,0,2,1,5.0,84.0
2021-05-30,Australia,APAC,20,1,6,14,6,7,4,5.3,32.29
2021-05-30,Germany,EU,21,2,5,14,7,7,5,5.95,55.0
2021-05-30,India,APAC,23,2,5,14,9,6,7,6.0,58.6
2021-05-30,Singapore,APAC,21,0,3,13,8,2,5,4.71,53.88
2021-05-30,UK,EU,6,1,1,2,4,0,3,3.5,34.75
2021-05-31,Australia,APAC,18,0,4,14,4,4,3,5.17,58.6
2021-05-31,Germany,EU,22,0,5,14,8,4,6,5.27,53.11
2021-05-31,India,APAC,18,0,2,8,10,4,9,5.83,70.4
2021-05-31,Singapore,APAC,30,0,10,14,16,9,13,5.1,69.62
2021-05-31,UK,EU,5,0,2,4,1,3,2,6.8,63.5
2021-06-01,Australia,APAC,15,2,6,11,4,6,5,6.13,62.8
2021-06-01,Germany,EU,20,2,5,12,8,10,7,7.1,57.5
2021-06-01,India,APAC,36,6,10,22,14,14,12,5.56,49.12
2021-06-01,Singapore,APAC,16,1,3,9,7,5,7,4.75,77.62
2021-06-01,UK,EU,11,2,1,3,8,2,6,4.91,43.5
2021-06-02,Australia,APAC,17,1,3,11,6,6,5,7.29,84.17
2021-06-02,Germany,EU,17,0,2,10,7,2,5,4.94,65.71
2021-06-02,India,APAC,24,1,5,12,12,7,8,6.79,60.38
2021-06-02,Singapore,APAC,16,0,2,7,9,3,5,7.06,50.67
