Activity_ID,Ticket_Number,Activity_Timestamp,Activity_Type,Owner_Group,Reassignment_Flag
ACT000000329,CHG0000005271,2021-02-04 04:00:00,Work In Progress,L2 Support,No
ACT000000330,CHG0000005291,2021-02-27 10:00:00,Ticket Created,Network Team,No
ACT000000331,CHG0000005291,2021-02-27 11:00:00,Work In Progress,App Team,No
ACT000000332,CHG0000005291,2021-02-28 09:00:00,Assigned to Support,L2 Support,No
ACT000000333,CHG0000005291,2021-02-28 18:00:00,Waiting for User,L2 Support,No
ACT000000334,CHG0000005291,2021-03-01 14:00:00,Assigned to Support,L2 Support,No
ACT000000335,PRB0000005399,2021-02-10 20:00:00,Closed,L2 Support,No
ACT000000336,PRB0000005399,2021-02-11 08:00:00,Waiting for User,Network Team,No
ACT000000337,PRB0000005399,2021-02-11 16:00:00,Work In Progress,L3 Support,No
ACT000000338,PRB0000005399,2021-02-11 23:00:00,Resolved,L2 Support,No
ACT000000339,PRB0000005422,2021-02-07 19:00:00,Work In Progress,L3 Support,No
ACT000000340,PRB0000005422,2021-02-08 06:00:00,Waiting for User,App Team,No
ACT000000341,PRB0000005422,2021-02-08 18:00:00,Ticket Created,Vendor,No
ACT000000342,PRB0000005422,2021-02-08 19:00:00,Waiting for Vendor,Network Team,No
ACT000000343,CHG0000005432,2021-02-02 04:00:00,Waiting for Vendor,L3 Support,No
ACT000000344,CHG0000005432,2021-02-02 15:00:00,Ticket Created,App Team,No
ACT000000345,CHG0000005432,2021-02-03 06:00:00,Waiting for User,Vendor,No
ACT000000346,REQ0000005445,2021-02-08 22:00:00,Waiting for Vendor,App Team,No
ACT000000347,REQ0000005445,2021-02-09 18:00:00,Resolved,Network Team,No
ACT000000348,REQ0000005445,2021-02-10 04:00:00,Waiting for Vendor,L3 Support,No
ACT000000349,REQ0000005445,2021-02-10 18:00:00,Waiting for User,L2 Support,No
ACT000000350,REQ0000005445,2021-02-11 06:00:00,Waiting for Vendor,L2 Support,No
ACT000000351,PRB0000005467,2021-02-01 16:00:00,Work In Progress,Vendor,No
ACT000000352,PRB0000005467,2021-02-01 19:00:00,Resolved,App Team,No
ACT000000353,PRB0000005467,2021-02-02 01:00:00,Work In Progress,L3 Support,No
ACT000000354,PRB0000005467,2021-02-02 12:00:00,Resolved,L2 Support,No
ACT000000355,PRB0000005467,2021-02-02 17:00:00,Ticket Created,App Team,No
ACT000000356,INC0000005506,2021-02-28 04:00:00,Waiting for User,L2 Support,No
ACT000000357,INC0000005506,2021-02-28 23:00:00,Ticket Created,Vendor,No
ACT000000358,INC0000005506,2021-03-01 16:00:00,Ticket Created,L2 Support,No
ACT000000359,INC0000005506,2021-03-01 17:00:00,Assigned to Support,Network Team,No
ACT000000360,INC0000005623,2021-02-12 21:00:00,Resolved,Vendor,No
ACT000000361,INC0000005623,2021-02-13 11:00:00,Assigned to Support,Network Team,No
ACT000000362,INC0000005623,2021-02-14 01:00:00,Closed,L3 Support,No
ACT000000363,REQ0000005688,2021-02-05 05:00:00,Resolved,App Team,No
ACT000000364,REQ0000005688,2021-02-06 02:00:00,Waiting for User,Network Team,No
ACT000000365,REQ0000005688,2021-02-06 11:00:00,Assigned to Support,Network Team,No
ACT000000366,REQ0000005688,2021-02-06 17:00:00,Waiting for Vendor,L1 Support,No
ACT000000367,INC0000005709,2021-02-22 07:00:00,Work In Progress,App Team,No
ACT000000368,INC0000005709,2021-02-22 17:00:00,Waiting for Vendor,Vendor,No
ACT000000369,PRB0000005826,2021-02-27 18:00:00,Work In Progress,App Team,No
ACT000000370,PRB0000005826,2021-02-27 23:00:00,Work In Progress,L2 Support,No
ACT000000371,REQ0000005840,2021-02-03 08:00:00,Work In Progress,Vendor,No
ACT000000372,REQ0000005840,2021-02-03 15:00:00,Waiting for Vendor,L3 Support,No
ACT000000373,INC0000005872,2021-02-15 15:00:00,Work In Progress,L1 Support,No
ACT000000374,INC0000005872,2021-02-16 00:00:00,Waiting for User,Network Team,Yes
ACT000000375,INC0000005872,2021-02-16 21:00:00,Assigned to Support,L3 Support,No
ACT000000376,INC0000005872,2021-02-17 14:00:00,Assigned to Support,L1 Support,No
ACT000000377,INC0000005872,2021-02-18 13:00:00,Work In Progress,L2 Support,No
ACT000000378,PRB0000005919,2021-02-19 19:00:00,Work In Progress,L1 Support,No
ACT000000379,PRB0000005919,2021-02-20 04:00:00,Ticket Created,L2 Support,No
ACT000000380,PRB0000005919,2021-02-20 09:00:00,Waiting for User,L1 Support,No
ACT000000381,INC0000005941,2021-02-28 13:00:00,Assigned to Support,L3 Support,No
ACT000000382,INC0000005941,2021-03-01 11:00:00,Waiting for User,Vendor,No
ACT000000383,INC0000005941,2021-03-02 02:00:00,Waiting for Vendor,L3 Support,No
ACT000000384,PRB0000006100,2021-02-02 09:00:00,Work In Progress,L2 Support,Yes
ACT000000385,PRB0000006100,2021-02-02 22:00:00,Closed,L2 Support,No
ACT000000386,INC0000006165,2021-02-03 12:00:00,Work In Progress,App Team,No
ACT000000387,INC0000006165,2021-02-04 06:00:00,Work In Progress,L3 Support,No
ACT000000388,INC0000006202,2021-02-16 08:00:00,Assigned to Support,L3 Support,No
ACT000000389,INC0000006202,2021-02-16 15:00:00,Assigned to Support,L3 Support,No
ACT000000390,INC0000006202,2021-02-16 20:00:00,Work In Progress,L3 Support,No
ACT000000391,PRB0000006224,2021-02-22 01:00:00,Waiting for User,L2 Support,No
ACT000000392,PRB0000006224,2021-02-23 00:00:00,Ticket Created,App Team,No
ACT000000393,PRB0000006224,2021-02-23 20:00:00,Work In Progress,L2 Support,No
ACT000000394,PRB0000006258,2021-02-11 10:00:00,Resolved,L1 Support,No
ACT000000395,PRB0000006258,2021-02-11 15:00:00,Waiting for Vendor,L3 Support,No
ACT000000396,PRB0000006258,2021-02-12 12:00:00,Waiting for Vendor,App Team,Yes
ACT000000397,PRB0000006258,2021-02-12 15:00:00,Assigned to Support,L2 Support,No
ACT000000398,PRB0000006258,2021-02-12 17:00:00,Waiting for User,L3 Support,No
ACT000000399,CHG0000006263,2021-02-02 23:00:00,Assigned to Support,L3 Support,No
ACT000000400,CHG0000006263,2021-02-03 14:00:00,Assigned to Support,Vendor,No
ACT000000401,CHG0000006307,2021-03-01 12:00:00,Waiting for User,Vendor,No
ACT000000402,CHG0000006307,2021-03-02 03:00:00,Ticket Created,Vendor,Yes
ACT000000403,PRB0000006310,2021-02-07 15:00:00,Waiting for User,Vendor,No
ACT000000404,PRB0000006310,2021-02-08 01:00:00,Assigned to Support,L1 Support,No
ACT000000405,PRB0000006310,2021-02-08 20:00:00,Assigned to Support,L2 Support,No
ACT000000406,PRB0000006310,2021-02-09 07:00:00,Waiting for User,L1 Support,No
ACT000000407,PRB0000006310,2021-02-09 11:00:00,Assigned to Support,L2 Support,No
ACT000000408,PRB0000006319,2021-02-14 12:00:00,Waiting for Vendor,Vendor,No
ACT000000409,PRB0000006319,2021-02-14 22:00:00,Ticket Created,L2 Support,No
ACT000000410,INC0000006363,2021-02-17 13:00:00,Waiting for Vendor,L1 Support,No
ACT000000411,INC0000006363,2021-02-17 15:00:00,Waiting for User,App Team,No
ACT000000412,INC0000006363,2021-02-17 20:00:00,Work In Progress,App Team,No
ACT000000413,INC0000006363,2021-02-17 23:00:00,Work In Progress,L3 Support,No
ACT000000414,INC0000006363,2021-02-18 14:00:00,Work In Progress,Vendor,Yes
ACT000000415,PRB0000006368,2021-02-28 15:00:00,Assigned to Support,Network Team,No
ACT000000416,PRB0000006368,2021-03-01 14:00:00,Reopened,L3 Support,No
ACT000000417,PRB0000006461,2021-02-17 15:00:00,Work In Progress,App Team,Yes
ACT000000418,PRB0000006461,2021-02-18 08:00:00,Assigned to Support,L1 Support,No
ACT000000419,PRB0000006461,2021-02-18 16:00:00,Ticket Created,Network Team,No
ACT000000420,PRB0000006461,2021-02-18 21:00:00,Waiting for Vendor,L2 Support,No
ACT000000421,PRB0000006461,2021-02-19 05:00:00,Assigned to Support,L3 Support,No
ACT000000422,INC0000006462,2021-02-05 05:00:00,Assigned to Support,Network Team,No
ACT000000423,INC0000006462,2021-02-05 14:00:00,Waiting for User,L1 Support,No
ACT000000424,CHG0000006535,2021-02-02 14:00:00,Waiting for Vendor,L3 Support,No
ACT000000425,CHG0000006535,2021-02-02 23:00:00,Waiting for User,App Team,No
ACT000000426,CHG0000006535,2021-02-03 03:00:00,Work In Progress,L1 Support,No
ACT000000427,CHG0000006535,2021-02-03 20:00:00,Waiting for User,L3 Support,No
ACT000000428,PRB0000006574,2021-02-18 08:00:00,Waiting for User,L3 Support,No
ACT000000429,PRB0000006574,2021-02-18 19:00:00,Waiting for Vendor,L3 Support,No
ACT000000430,PRB0000006574,2021-02-19 12:00:00,Resolved,Vendor,Yes
ACT000000431,PRB0000006574,2021-02-19 14:00:00,Work In Progress,Vendor,No
ACT000000432,REQ0000006599,2021-02-02 19:00:00,Waiting for User,Network Team,No
ACT000000433,REQ0000006599,2021-02-03 14:00:00,Work In Progress,Vendor,No
ACT000000434,REQ0000006599,2021-02-04 04:00:00,Resolved,L2 Support,No
ACT000000435,REQ0000006599,2021-02-04 15:00:00,Waiting for Vendor,App Team,No
ACT000000436,REQ0000006599,2021-02-05 11:00:00,Assigned to Support,Vendor,No
ACT000000437,PRB0000006641,2021-02-22 16:00:00,Assigned to Support,App Team,No
ACT000000438,PRB0000006641,2021-02-23 06:00:00,Work In Progress,L3 Support,No
ACT000000439,PRB0000006641,2021-02-23 07:00:00,Work In Progress,L2 Support,No
ACT000000440,INC0000006679,2021-02-01 22:00:00,Ticket Created,L3 Support,No
ACT000000441,INC0000006679,2021-02-02 17:00:00,Waiting for User,Vendor,No
ACT000000442,INC0000006679,2021-02-03 15:00:00,Work In Progress,L3 Support,No
ACT000000443,INC0000006679,2021-02-04 08:00:00,Ticket Created,Network Team,No
ACT000000444,REQ0000006825,2021-02-24 21:00:00,Work In Progress,Network Team,No
ACT000000445,REQ0000006825,2021-02-25 05:00:00,Work In Progress,L2 Support,No
ACT000000446,REQ0000006825,2021-02-25 17:00:00,Ticket Created,L1 Support,No
ACT000000447,REQ0000006825,2021-02-26 04:00:00,Assigned to Support,L2 Support,No
ACT000000448,REQ0000006825,2021-02-26 20:00:00,Waiting for User,App Team,No
ACT000000449,PRB0000006839,2021-02-15 15:00:00,Resolved,L2 Support,No
ACT000000450,PRB0000006839,2021-02-15 18:00:00,Work In Progress,L2 Support,Yes
ACT000000451,PRB0000006839,2021-02-16 03:00:00,Waiting for User,L3 Support,No
ACT000000452,REQ0000006910,2021-02-25 16:00:00,Ticket Created,L2 Support,No
ACT000000453,REQ0000006910,2021-02-26 13:00:00,Ticket Created,L2 Support,No
ACT000000454,REQ0000006910,2021-02-27 11:00:00,Reopened,L1 Support,No
ACT000000455,REQ0000006910,2021-02-28 06:00:00,Ticket Created,Network Team,No
ACT000000456,REQ0000006910,2021-03-01 00:00:00,Waiting for User,L2 Support,No
ACT000000457,CHG0000006979,2021-02-22 21:00:00,Work In Progress,L2 Support,No
ACT000000458,CHG0000006979,2021-02-23 00:00:00,Resolved,L2 Support,Yes
ACT000000459,INC0000006993,2021-02-21 14:00:00,Waiting for Vendor,App Team,No
ACT000000460,INC0000006993,2021-02-22 04:00:00,Work In Progress,Vendor,No
ACT000000461,INC0000006993,2021-02-22 21:00:00,Assigned to Support,Vendor,No
ACT000000462,INC0000006993,2021-02-23 19:00:00,Ticket Created,L1 Support,No
ACT000000463,INC0000006993,2021-02-23 21:00:00,Work In Progress,Vendor,No
ACT000000464,INC0000007003,2021-02-09 00:00:00,Ticket Created,L1 Support,No
ACT000000465,INC0000007003,2021-02-09 08:00:00,Resolved,L1 Support,No
ACT000000466,INC0000007003,2021-02-09 14:00:00,Work In Progress,L2 Support,No
ACT000000467,INC0000007003,2021-02-09 23:00:00,Waiting for Vendor,Network Team,Yes
ACT000000468,REQ0000007131,2021-02-23 14:00:00,Work In Progress,App Team,No
ACT000000469,REQ0000007131,2021-02-24 01:00:00,Ticket Created,L2 Support,No
ACT000000470,REQ0000007131,2021-02-24 09:00:00,Ticket Created,Vendor,No
ACT000000471,REQ0000007131,2021-02-25 00:00:00,Resolved,Vendor,No
ACT000000472,INC0000007168,2021-02-02 13:00:00,Resolved,L2 Support,No
ACT000000473,INC0000007168,2021-02-02 17:00:00,Assigned to Support,Vendor,No
ACT000000474,INC0000007168,2021-02-03 06:00:00,Ticket Created,App Team,No
ACT000000475,INC0000007168,2021-02-04 05:00:00,Ticket Created,L2 Support,No
ACT000000476,CHG0000007173,2021-02-19 04:00:00,Assigned to Support,App Team,No
ACT000000477,CHG0000007173,2021-02-20 01:00:00,Resolved,L3 Support,No
ACT000000478,CHG0000007173,2021-02-20 07:00:00,Assigned to Support,L3 Support,No
ACT000000479,CHG0000007174,2021-02-23 07:00:00,Waiting for User,L2 Support,No
ACT000000480,CHG0000007174,2021-02-24 02:00:00,Waiting for User,App Team,No
ACT000000481,CHG0000007174,2021-02-24 12:00:00,Ticket Created,Network Team,No
ACT000000482,CHG0000007174,2021-02-24 20:00:00,Waiting for User,L1 Support,No
ACT000000483,CHG0000007174,2021-02-25 16:00:00,Resolved,App Team,No
ACT000000484,CHG0000007221,2021-02-18 07:00:00,Work In Progress,Network Team,No
ACT000000485,CHG0000007221,2021-02-18 14:00:00,Assigned to Support,App Team,No
ACT000000486,CHG0000007221,2021-02-18 20:00:00,Work In Progress,Network Team,No
ACT000000487,CHG0000007221,2021-02-19 03:00:00,Waiting for Vendor,App Team,No
ACT000000488,CHG0000007221,2021-02-19 07:00:00,Work In Progress,Vendor,No
ACT000000489,PRB0000007232,2021-02-26 01:00:00,Assigned to Support,L3 Support,No
ACT000000490,PRB0000007232,2021-02-26 21:00:00,Assigned to Support,L2 Support,No
ACT000000491,PRB0000007232,2021-02-27 05:00:00,Waiting for User,L2 Support,No
ACT000000492,PRB0000007232,2021-02-28 01:00:00,Work In Progress,App Team,No
ACT000000493,REQ0000007305,2021-02-06 00:00:00,Work In Progress,L1 Support,No
ACT000000494,REQ0000007305,2021-02-06 15:00:00,Waiting for User,Network Team,No
ACT000000495,REQ0000007305,2021-02-07 13:00:00,Waiting for Vendor,App Team,No
ACT000000496,REQ0000007305,2021-02-08 09:00:00,Assigned to Support,Vendor,No
ACT000000497,REQ0000007305,2021-02-08 18:00:00,Waiting for User,L3 Support,No
ACT000000498,CHG0000007373,2021-02-28 19:00:00,Waiting for User,L1 Support,No
ACT000000499,CHG0000007373,2021-03-01 11:00:00,Ticket Created,L2 Support,No
ACT000000500,CHG0000007373,2021-03-02 03:00:00,Work In Progress,App Team,No
ACT000000501,CHG0000007373,2021-03-02 10:00:00,Ticket Created,App Team,No
ACT000000502,CHG0000007373,2021-03-03 00:00:00,Work In Progress,Vendor,Yes
ACT000000503,PRB0000007426,2021-02-14 11:00:00,Resolved,App Team,No
ACT000000504,PRB0000007426,2021-02-15 08:00:00,Ticket Created,Network Team,No
ACT000000505,PRB0000007426,2021-02-15 11:00:00,Work In Progress,Vendor,No
ACT000000506,PRB0000007426,2021-02-16 00:00:00,Work In Progress,App Team,No
ACT000000507,PRB0000007426,2021-02-16 12:00:00,Work In Progress,Vendor,No
ACT000000508,PRB0000007464,2021-02-25 00:00:00,Assigned to Support,App Team,No
ACT000000509,PRB0000007464,2021-02-25 06:00:00,Ticket Created,App Team,Yes
ACT000000510,PRB0000007464,2021-02-25 08:00:00,Ticket Created,L1 Support,No
ACT000000511,PRB0000007464,2021-02-25 17:00:00,Waiting for User,Network Team,No
ACT000000512,CHG0000007519,2021-02-25 02:00:00,Waiting for Vendor,Vendor,Yes
ACT000000513,CHG0000007519,2021-02-26 00:00:00,Waiting for User,App Team,No
ACT000000514,CHG0000007519,2021-02-26 16:00:00,Work In Progress,L3 Support,No
ACT000000515,CHG0000007552,2021-02-12 06:00:00,Assigned to Support,L1 Support,No
ACT000000516,CHG0000007552,2021-02-12 07:00:00,Work In Progress,Vendor,No
ACT000000517,CHG0000007552,2021-02-13 05:00:00,Waiting for User,App Team,No
ACT000000518,REQ0000007555,2021-02-28 12:00:00,Work In Progress,L1 Support,No
ACT000000519,REQ0000007555,2021-02-28 14:00:00,Waiting for User,L1 Support,No
ACT000000520,REQ0000007620,2021-02-08 21:00:00,Work In Progress,L1 Support,No
ACT000000521,REQ0000007620,2021-02-09 19:00:00,Resolved,L3 Support,No
ACT000000522,PRB0000007625,2021-02-20 06:00:00,Ticket Created,App Team,Yes
ACT000000523,PRB0000007625,2021-02-20 17:00:00,Resolved,Network Team,No
ACT000000524,PRB0000007625,2021-02-20 23:00:00,Resolved,App Team,Yes
ACT000000525,PRB0000007625,2021-02-21 10:00:00,Ticket Created,L2 Support,No
ACT000000526,CHG0000007654,2021-02-15 17:00:00,Waiting for Vendor,Network Team,No
ACT000000527,CHG0000007654,2021-02-16 10:00:00,Work In Progress,App Team,No
ACT000000528,REQ0000007679,2021-02-28 17:00:00,Resolved,Vendor,Yes
ACT000000529,REQ0000007679,2021-03-01 01:00:00,Assigned to Support,Vendor,No
ACT000000530,CHG0000007736,2021-02-08 12:00:00,Resolved,L3 Support,No
ACT000000531,CHG0000007736,2021-02-09 03:00:00,Waiting for Vendor,L3 Support,No
ACT000000532,CHG0000007736,2021-02-10 02:00:00,Ticket Created,Network Team,No
ACT000000533,CHG0000007736,2021-02-11 01:00:00,Waiting for User,L1 Support,No
ACT000000534,CHG0000007736,2021-02-11 02:00:00,Waiting for User,L1 Support,No
ACT000000535,INC0000007742,2021-02-06 10:00:00,Ticket Created,App Team,No
ACT000000536,INC0000007742,2021-02-07 09:00:00,Assigned to Support,App Team,No
ACT000000537,INC0000007742,2021-02-08 06:00:00,Assigned to Support,L3 Support,No
ACT000000538,INC0000007742,2021-02-08 08:00:00,Resolved,L1 Support,No
ACT000000539,INC0000007742,2021-02-08 16:00:00,Assigned to Support,App Team,No
ACT000000540,PRB0000007784,2021-02-25 08:00:00,Waiting for Vendor,Vendor,No
ACT000000541,PRB0000007784,2021-02-25 22:00:00,Waiting for User,Network Team,No
ACT000000542,REQ0000007829,2021-02-12 16:00:00,Work In Progress,L3 Support,No
ACT000000543,REQ0000007829,2021-02-13 10:00:00,Waiting for User,App Team,No
ACT000000544,REQ0000007829,2021-02-14 02:00:00,Ticket Created,L1 Support,No
ACT000000545,REQ0000007829,2021-02-14 07:00:00,Resolved,L3 Support,No
ACT000000546,REQ0000007829,2021-02-15 02:00:00,Waiting for User,App Team,No
ACT000000547,CHG0000007907,2021-02-21 00:00:00,Waiting for User,Vendor,No
ACT000000548,CHG0000007907,2021-02-21 02:00:00,Work In Progress,App Team,No
ACT000000549,CHG0000007907,2021-02-21 16:00:00,Work In Progress,Vendor,No
ACT000000550,PRB0000007938,2021-02-15 13:00:00,Ticket Created,Network Team,No
ACT000000551,PRB0000007938,2021-02-16 07:00:00,Assigned to Support,App Team,No
ACT000000552,PRB0000007938,2021-02-17 00:00:00,Work In Progress,L2 Support,No
ACT000000553,CHG0000007972,2021-02-01 23:00:00,Resolved,App Team,No
ACT000000554,CHG0000007972,2021-02-02 18:00:00,Waiting for User,L3 Support,No
ACT000000555,CHG0000007972,2021-02-02 19:00:00,Ticket Created,L1 Support,No
ACT000000556,CHG0000007972,2021-02-03 13:00:00,Work In Progress,L2 Support,No
ACT000000557,CHG0000007994,2021-02-13 22:00:00,Work In Progress,L3 Support,No
ACT000000558,CHG0000007994,2021-02-14 11:00:00,Ticket Created,Network Team,Yes
ACT000000559,CHG0000007994,2021-02-14 12:00:00,Assigned to Support,Vendor,No
ACT000000560,CHG0000007994,2021-02-15 05:00:00,Work In Progress,Network Team,No
ACT000000561,CHG0000007994,2021-02-16 00:00:00,Assigned to Support,App Team,No
ACT000000562,INC0000008006,2021-02-10 09:00:00,Ticket Created,Network Team,No
ACT000000563,INC0000008006,2021-02-10 13:00:00,Work In Progress,L3 Support,No
ACT000000564,INC0000008006,2021-02-10 15:00:00,Waiting for Vendor,L2 Support,Yes
ACT000000565,INC0000008006,2021-02-11 06:00:00,Work In Progress,Network Team,No
ACT000000566,PRB0000008010,2021-02-27 12:00:00,Waiting for Vendor,Vendor,No
ACT000000567,PRB0000008010,2021-02-28 06:00:00,Work In Progress,Network Team,No
ACT000000568,PRB0000008033,2021-02-13 23:00:00,Ticket Created,App Team,Yes
ACT000000569,PRB0000008033,2021-02-14 11:00:00,Work In Progress,Network Team,No
ACT000000570,PRB0000008033,2021-02-15 01:00:00,Work In Progress,L3 Support,No
ACT000000571,PRB0000008033,2021-02-15 23:00:00,Assigned to Support,L2 Support,No
ACT000000572,CHG0000008129,2021-02-26 23:00:00,Waiting for User,L1 Support,No
ACT000000573,CHG0000008129,2021-02-27 10:00:00,Assigned to Support,App Team,No
ACT000000574,CHG0000008160,2021-02-11 14:00:00,Waiting for User,Vendor,No
ACT000000575,CHG0000008160,2021-02-12 13:00:00,Waiting for User,App Team,Yes
ACT000000576,INC0000008225,2021-02-16 08:00:00,Assigned to Support,L2 Support,No
ACT000000577,INC0000008225,2021-02-16 23:00:00,Work In Progress,Vendor,Yes
ACT000000578,INC0000008264,2021-02-23 16:00:00,Work In Progress,L3 Support,No
ACT000000579,INC0000008264,2021-02-24 00:00:00,Waiting for User,L2 Support,No
ACT000000580,INC0000008264,2021-02-24 12:00:00,Waiting for User,Network Team,No
ACT000000581,PRB0000008383,2021-02-15 08:00:00,Resolved,L2 Support,Yes
ACT000000582,PRB0000008383,2021-02-15 10:00:00,Waiting for Vendor,App Team,No
ACT000000583,PRB0000008383,2021-02-15 11:00:00,Resolved,App Team,No
ACT000000584,PRB0000008419,2021-02-28 12:00:00,Ticket Created,Vendor,No
ACT000000585,PRB0000008419,2021-02-28 19:00:00,Work In Progress,Network Team,Yes
ACT000000586,PRB0000008419,2021-03-01 02:00:00,Waiting for User,L2 Support,No
